load ./log/checkpoint_epoch100.pth
================================================================================
Epoch [101/300]
Test time : 69.6158230304718 s
i,	,y,	p
17010 0.0 0.83143926
17011 0.0 0.5245072
17012 0.0 0.47293925
17013 0.0 0.71964544
17014 0.0 0.5659618
17015 0.0 0.32775357
17016 0.0 0.49018845
17017 0.0 0.5056954
17018 0.0 1.0584723
17019 0.0 1.539766
17020 0.0 0.35716856
17021 0.0 0.70552766
17022 0.0 0.7455453
17023 0.0 0.7461364
17024 1.0 0.36824426
17025 1.0 0.34344342
17026 1.0 0.28315976
17027 1.0 0.6352971
17028 1.0 0.29556072
17029 1.0 0.23521006
17030 1.0 0.26323515
17031 1.0 0.9857956
17032 1.0 0.89825284
17033 1.0 0.3905242
17034 1.0 0.27748275
17035 1.0 0.6007117
17036 1.0 0.54646367
17037 1.0 0.30293423
17038 1.0 0.70302075
17039 1.0 0.696573
17040 1.0 0.17680557
17041 1.0 1.0676811
17042 1.0 0.6603372
17043 1.0 0.9520443
17044 1.0 0.39515135
17045 1.0 0.93768287
17046 1.0 0.77432626
17047 1.0 0.48480302
17048 1.0 1.0567831
17049 1.0 0.48539746
17050 1.0 0.27714032
17051 1.0 1.0500346
17052 1.0 0.7096855
17053 1.0 0.7460762
17054 1.0 1.267364
17055 1.0 0.59747344
17056 1.0 1.4882088
17057 1.0 0.16804747
17058 1.0 0.4423047
17059 1.0 0.17411993
17060 1.0 0.7557305
17061 1.0 0.24661006
17062 1.0 0.16145882
17063 1.0 0.7724014
17064 1.0 0.6605815
17065 1.0 0.33494338
17066 1.0 0.6236685
17067 1.0 0.76906645
17068 1.0 0.20814602
17069 1.0 0.31590247
17070 1.0 0.56499743
17071 1.0 0.47457942
17072 1.0 0.88486046
17073 1.0 0.5930725
17074 1.0 0.61443216
17075 1.0 0.3793436
17076 1.0 0.38653195
17077 1.0 0.58159274
17078 1.0 0.75331205
17079 1.0 0.58853203
17080 1.0 0.60290223
17081 1.0 0.35340732
17082 1.0 0.41630396
17083 1.0 0.39412785
17084 1.0 0.7086583
17085 1.0 0.28512847
17086 1.0 0.7094578
17087 1.0 0.3994673
17088 0.0 1.6143155
17089 0.0 1.0436128
17090 0.0 1.0640882
17091 0.0 0.7176089
17092 0.0 1.1523494
17093 0.0 0.6933532
17094 0.0 1.5330487
17095 0.0 0.38487092
17096 0.0 0.68290263
17097 0.0 0.37226117
17098 0.0 0.63667744
17099 0.0 0.61650556
17100 0.0 0.9423414
17101 0.0 0.9017638
17102 0.0 1.3741316
17103 0.0 1.1365732
17104 0.0 0.618689
17105 0.0 0.7109722
17106 0.0 0.4115055
17107 0.0 0.54078925
17108 0.0 0.9779323
17109 0.0 0.7454623
17110 0.0 1.5356424
17111 0.0 0.5079256
17112 0.0 0.57389677
17113 0.0 1.2394735
17114 0.0 0.48202738
17115 0.0 0.3335296
17116 0.0 0.299927
17117 0.0 0.66038245
17118 0.0 0.87710994
17119 0.0 0.43412942
17120 0.0 1.1271781
17121 0.0 0.5115899
17122 0.0 0.72495407
17123 0.0 0.6809445
17124 0.0 0.66213465
17125 0.0 1.0726861
17126 0.0 1.5093464
17127 0.0 0.5646347
17128 0.0 0.486888
17129 0.0 1.1487887
17130 0.0 0.9568623
17131 0.0 0.4729891
17132 0.0 1.3826513
17133 0.0 1.0790133
17134 0.0 1.2647233
17135 0.0 0.6305949
17136 0.0 1.1098967
17137 0.0 0.85543483
17138 0.0 1.045346
17139 0.0 0.49480835
17140 0.0 1.0559449
17141 0.0 0.7002427
17142 0.0 0.9841382
17143 0.0 0.5037257
17144 0.0 1.2345002
17145 0.0 0.5356851
17146 0.0 0.47889557
17147 0.0 0.7215032
17148 0.0 1.1046102
17149 0.0 1.0228267
17150 0.0 1.0872935
17151 0.0 1.3184031
17152 1.0 0.30331415
17153 1.0 0.6672961
17154 1.0 0.38423064
17155 1.0 0.35507187
17156 1.0 0.36650616
17157 1.0 0.58689433
17158 1.0 0.7095957
17159 1.0 0.6203078
17160 1.0 0.8620467
17161 1.0 0.2959891
17162 1.0 0.3905242
17163 1.0 1.0363477
17164 1.0 0.6046843
17165 1.0 0.44243705
17166 1.0 0.77724624
17167 1.0 0.37979084
17168 1.0 0.67290187
17169 1.0 0.90275955
17170 1.0 0.7557277
17171 1.0 0.1813289
17172 1.0 0.46089897
17173 1.0 0.6678011
17174 1.0 0.2865971
17175 1.0 0.75164056
17176 1.0 0.93765205
17177 1.0 0.7200378
17178 1.0 0.5858497
17179 1.0 0.5613782
17180 1.0 0.6047159
17181 1.0 0.5239034
17182 1.0 0.26127708
17183 1.0 0.4550938
17184 1.0 0.8488518
17185 1.0 0.31370425
17186 1.0 0.10639448
17187 1.0 0.5091811
17188 1.0 1.1142167
17189 1.0 0.7299596
17190 1.0 0.5381484
17191 1.0 0.32091227
17192 1.0 0.30302292
17193 1.0 0.9271729
17194 1.0 0.67847335
17195 1.0 0.6119596
17196 1.0 0.41860572
17197 1.0 0.7939235
17198 1.0 0.30854824
17199 1.0 0.8735257
17200 1.0 0.6973556
17201 1.0 0.7971982
17202 1.0 1.1943306
17203 1.0 1.2200389
17204 1.0 0.47043443
17205 1.0 0.33617386
17206 1.0 1.0960091
17207 1.0 0.70842236
17208 1.0 0.78921366
17209 1.0 0.44267246
17210 1.0 0.36276072
17211 1.0 0.92909783
17212 1.0 0.38692513
17213 1.0 0.33825836
17214 1.0 0.40091276
17215 1.0 0.44305077
17216 0.0 0.86561596
17217 0.0 0.58173126
17218 0.0 1.0540214
17219 0.0 0.8333524
17220 0.0 0.91781616
17221 0.0 0.69535315
17222 0.0 0.39493194
17223 0.0 1.0637561
17224 0.0 0.5358995
17225 0.0 1.4595219
17226 0.0 0.81886566
17227 0.0 0.6752724
17228 0.0 1.2638286
17229 0.0 0.96841127
17230 0.0 0.5202855
17231 0.0 0.64644164
17232 0.0 1.4373207
17233 0.0 0.70923334
17234 0.0 1.3532389
17235 0.0 1.1167079
17236 0.0 1.3627819
17237 0.0 0.81052905
17238 0.0 0.50099945
17239 0.0 1.1381744
17240 0.0 0.4501751
17241 0.0 0.85322535
17242 0.0 0.50812304
17243 0.0 0.5242365
17244 0.0 1.0487831
17245 0.0 0.32076845
17246 0.0 1.2070305
17247 0.0 0.6200285
17248 0.0 1.2899674
17249 0.0 0.65019554
17250 0.0 1.3718272
17251 0.0 1.0621814
17252 0.0 0.8834865
17253 0.0 1.1177745
17254 0.0 0.387183
17255 0.0 0.49390626
17256 0.0 0.90955347
17257 0.0 0.27913004
17258 0.0 0.5603948
17259 0.0 0.4448441
17260 0.0 0.6292764
17261 0.0 0.77183235
17262 0.0 0.5475622
17263 0.0 1.2258
17264 0.0 1.1392272
17265 0.0 0.63355345
17266 0.0 1.3956491
17267 0.0 1.5550785
17268 0.0 0.32890388
17269 0.0 0.94383276
17270 0.0 0.387413
17271 0.0 0.62058675
17272 0.0 1.1275933
17273 0.0 0.8114642
17274 0.0 0.44828653
17275 0.0 0.34435862
17276 0.0 0.83577895
17277 0.0 1.4104095
17278 0.0 1.0443655
17279 0.0 0.8349933
17280 1.0 0.32768974
17281 1.0 0.32862356
17282 1.0 0.31560168
17283 1.0 0.36557293
17284 1.0 0.44723362
17285 1.0 0.3348249
17286 1.0 0.20146632
17287 1.0 0.38148168
17288 1.0 0.31143814
17289 1.0 0.52397823
17290 1.0 0.6388903
17291 1.0 0.81696624
17292 1.0 0.42021155
17293 1.0 0.55927306
17294 1.0 0.63378763
17295 1.0 0.47435024
17296 1.0 0.6397804
17297 1.0 0.952044
17298 1.0 0.45445263
17299 1.0 0.76281357
17300 1.0 0.3708821
17301 1.0 0.31714296
17302 1.0 0.43015373
17303 1.0 0.8559646
17304 1.0 0.75331205
17305 1.0 0.8381858
17306 1.0 0.334827
17307 1.0 0.24742573
17308 1.0 0.7780111
17309 1.0 0.3655493
17310 1.0 0.5894401
17311 1.0 0.48370412
17312 1.0 0.3983242
17313 1.0 0.23657122
17314 1.0 0.64707124
17315 1.0 0.5546476
17316 1.0 0.5328994
17317 1.0 0.4736604
17318 1.0 0.30241394
17319 1.0 0.6803879
17320 1.0 0.5473199
17321 1.0 0.63197947
17322 1.0 0.5742446
17323 1.0 0.51181316
17324 1.0 0.7517425
17325 1.0 0.39666036
17326 1.0 0.7539337
17327 1.0 0.25707278
17328 1.0 0.69964844
17329 1.0 0.2746422
17330 1.0 1.0204548
17331 1.0 0.92816484
17332 1.0 0.80351484
17333 1.0 0.8056057
17334 1.0 0.708631
17335 1.0 0.7346592
17336 1.0 0.48227373
17337 1.0 0.4354086
17338 1.0 0.76539564
17339 1.0 0.43763688
17340 1.0 0.728413
17341 1.0 0.45161206
17342 1.0 0.43721777
17343 1.0 0.6422925
17344 0.0 0.4810877
17345 0.0 1.2064186
17346 0.0 0.42501572
17347 0.0 1.4304892
17348 0.0 0.797497
17349 0.0 0.7691497
17350 0.0 0.6977846
17351 0.0 0.6819678
17352 0.0 0.72704995
17353 0.0 0.6716977
17354 0.0 1.3967983
17355 0.0 0.4651557
17356 0.0 0.8147342
17357 0.0 1.1477355
17358 0.0 0.9324983
17359 0.0 1.0030622
17360 0.0 0.49875328
17361 0.0 0.5878087
17362 0.0 0.8947802
17363 0.0 1.1354744
17364 0.0 1.526793
17365 0.0 0.6675791
17366 0.0 0.7142245
17367 0.0 0.7761467
17368 0.0 1.0576593
17369 0.0 0.17636691
17370 0.0 0.64794916
17371 0.0 0.83101165
17372 0.0 0.5546344
17373 0.0 0.77668405
17374 0.0 1.020255
17375 0.0 0.8236142
17376 0.0 0.78732955
17377 0.0 1.1808382
17378 0.0 1.462881
17379 0.0 0.6027995
17380 0.0 0.38730398
17381 0.0 0.5925244
17382 0.0 1.1275911
17383 0.0 0.96108025
17384 0.0 0.3218954
17385 0.0 0.7734942
17386 0.0 1.0180352
17387 0.0 1.4178916
17388 0.0 0.34626254
17389 0.0 0.511963
17390 0.0 0.9579081
17391 0.0 0.2568601
17392 0.0 0.87523013
17393 0.0 0.7326671
17394 0.0 1.527984
17395 0.0 1.1577717
17396 0.0 0.59238905
17397 0.0 0.87758446
17398 0.0 0.6708145
17399 0.0 0.9490821
17400 0.0 1.1232206
17401 0.0 0.52678806
17402 0.0 0.9535877
17403 0.0 0.39260742
17404 0.0 0.64525276
17405 0.0 0.7072288
17406 0.0 1.0024416
17407 0.0 1.4410481
17408 1.0 0.27093932
17409 1.0 0.18647705
17410 1.0 0.4553793
17411 1.0 0.9626207
17412 1.0 0.84729314
17413 1.0 0.23852293
17414 1.0 0.38104206
17415 1.0 0.716238
17416 1.0 0.18647705
17417 1.0 0.7563864
17418 1.0 0.28932145
17419 1.0 0.77421206
17420 1.0 0.35443187
17421 1.0 0.36232463
17422 1.0 0.36033136
17423 1.0 0.6830652
17424 1.0 0.78009844
17425 1.0 0.45161206
17426 1.0 0.9609646
17427 1.0 0.3298328
17428 1.0 0.6722165
17429 1.0 0.8381858
17430 1.0 0.76098186
17431 1.0 0.61692405
17432 1.0 0.24893668
17433 1.0 1.1542382
17434 1.0 0.66868067
17435 1.0 0.874181
17436 1.0 0.6007134
17437 1.0 0.39613396
17438 1.0 0.34417436
17439 1.0 0.5289774
17440 1.0 0.21890387
17441 1.0 0.44643268
17442 1.0 0.51265514
17443 1.0 0.40904602
17444 1.0 0.32970977
17445 1.0 0.9324962
17446 1.0 0.8361536
17447 1.0 0.89684886
17448 1.0 0.30969062
17449 1.0 0.5246768
17450 1.0 0.7329643
17451 1.0 0.37234434
17452 1.0 0.4354086
17453 1.0 0.36702362
17454 1.0 0.48562288
17455 1.0 0.2743907
17456 1.0 0.19471076
17457 1.0 0.37930125
17458 1.0 0.25762302
17459 1.0 0.40279737
17460 1.0 0.5946325
17461 1.0 0.32091263
17462 1.0 0.52222633
17463 1.0 0.43540776
17464 1.0 0.45766458
17465 1.0 0.24229072
17466 1.0 0.46181238
17467 1.0 0.80805004
17468 1.0 0.8735257
17469 1.0 0.6750873
17470 1.0 0.22711109
17471 1.0 0.19070627
17472 0.0 0.5811486
17473 0.0 0.52409935
17474 0.0 0.5502814
17475 0.0 0.97646964
17476 0.0 0.5425462
17477 0.0 1.7658525
17478 0.0 0.3141223
17479 0.0 1.0294883
17480 0.0 0.44531193
17481 0.0 1.6428906
17482 0.0 1.2212597
17483 0.0 0.51093626
17484 0.0 0.523322
17485 0.0 0.48391712
17486 0.0 0.9287058
17487 0.0 0.57404333
17488 0.0 0.95138556
17489 0.0 0.6338963
17490 0.0 0.4787026
17491 0.0 1.0351875
17492 0.0 1.6899308
17493 0.0 0.6415422
17494 0.0 1.2041093
17495 0.0 1.0189067
17496 0.0 1.3190331
17497 0.0 0.71287274
17498 0.0 1.0556587
17499 0.0 0.46723744
17500 0.0 0.4844757
17501 0.0 1.0322555
17502 0.0 1.249594
17503 0.0 0.308111
17504 0.0 0.63020515
17505 0.0 0.8229652
17506 0.0 0.98632777
17507 0.0 0.68414235
17508 0.0 0.8394268
17509 0.0 0.99075407
17510 0.0 0.390026
17511 0.0 1.2457836
17512 0.0 0.59441924
17513 0.0 0.7350478
17514 0.0 0.3243977
17515 0.0 1.0232923
17516 0.0 0.89702886
17517 0.0 0.539952
17518 0.0 0.24917793
17519 0.0 0.49590406
17520 0.0 0.84347534
17521 0.0 0.81386334
17522 0.0 0.95199305
17523 0.0 0.37006086
17524 0.0 0.61409014
17525 0.0 0.9087165
17526 0.0 0.57854426
17527 0.0 0.46004874
17528 0.0 0.9057012
17529 0.0 0.7331049
17530 0.0 1.1298546
17531 0.0 1.023091
17532 0.0 0.63296825
17533 0.0 0.8143193
17534 0.0 1.1774635
17535 0.0 1.2287196
17536 1.0 0.42528674
17537 1.0 0.89825284
17538 1.0 0.2246088
17539 1.0 0.4739923
17540 1.0 0.24508181
17541 1.0 0.64871204
17542 1.0 0.3754454
17543 1.0 0.28983897
17544 1.0 0.31444153
17545 1.0 0.5245392
17546 1.0 0.41630527
17547 1.0 0.26089546
17548 1.0 0.38686654
17549 1.0 0.59459776
17550 1.0 0.82004553
17551 1.0 0.9997474
17552 1.0 0.29218197
17553 1.0 0.23213683
17554 1.0 0.3022273
17555 1.0 0.20212306
17556 1.0 0.43749255
17557 1.0 0.8702194
17558 1.0 0.7219433
17559 1.0 0.6750824
17560 1.0 0.31600747
17561 1.0 0.6065735
17562 1.0 0.27609462
17563 1.0 0.47907618
17564 1.0 0.8412344
17565 1.0 0.8020459
17566 1.0 0.18217239
17567 1.0 0.68548745
17568 1.0 0.6418995
17569 1.0 0.24416037
17570 1.0 0.35488158
17571 1.0 0.3188987
17572 1.0 0.9759656
17573 1.0 0.3237162
17574 1.0 0.28442922
17575 1.0 0.20212314
17576 1.0 0.41430327
17577 1.0 0.4374906
17578 1.0 0.52739614
17579 1.0 1.0843506
17580 1.0 0.5346453
17581 1.0 0.8155598
17582 1.0 0.5091809
17583 1.0 1.0222862
17584 1.0 0.53325325
17585 1.0 0.42769137
17586 1.0 0.69965833
17587 1.0 0.2644782
17588 1.0 0.371782
17589 1.0 0.23534387
17590 1.0 1.0232564
17591 1.0 0.53751516
17592 1.0 0.5069273
17593 1.0 0.62937444
17594 1.0 0.52233267
17595 1.0 0.56545746
17596 1.0 0.69155574
17597 1.0 0.20855133
17598 1.0 0.6462053
17599 1.0 0.6233317
17600 0.0 0.72967446
17601 0.0 0.7822888
17602 0.0 0.39801294
17603 0.0 1.0430341
17604 0.0 0.6059334
17605 0.0 1.1284853
17606 0.0 1.2979808
17607 0.0 0.885201
17608 0.0 0.5446125
17609 0.0 0.73785764
17610 0.0 0.5339294
17611 0.0 1.0422511
17612 0.0 0.4560641
17613 0.0 0.9210152
17614 0.0 1.0730114
17615 0.0 0.89911264
17616 0.0 0.86693066
17617 0.0 0.85049474
17618 0.0 0.8789538
17619 0.0 0.6995002
17620 0.0 0.554834
17621 0.0 0.84883595
17622 0.0 0.557391
17623 0.0 0.7235663
17624 0.0 1.5194522
17625 0.0 0.9128223
17626 0.0 1.02095
17627 0.0 0.49215603
17628 0.0 0.33729622
17629 0.0 1.2683291
17630 0.0 0.85212004
17631 0.0 0.79621124
17632 0.0 1.2407883
17633 0.0 0.7341185
17634 0.0 0.43477452
17635 0.0 1.0243584
17636 0.0 0.68427193
17637 0.0 1.031669
17638 0.0 0.760376
17639 0.0 1.399176
17640 0.0 0.74432033
17641 0.0 0.938197
17642 0.0 1.1461506
17643 0.0 1.1786566
17644 0.0 0.9252274
17645 0.0 0.38813075
17646 0.0 1.2638391
17647 0.0 1.0509725
17648 0.0 1.2711902
17649 0.0 1.327866
17650 0.0 0.4410674
17651 0.0 0.83928686
17652 0.0 0.87037814
17653 0.0 1.3454037
17654 0.0 0.27775407
17655 0.0 0.728479
17656 0.0 1.2428762
17657 0.0 0.90355194
17658 0.0 1.0725442
17659 0.0 0.799161
17660 0.0 0.3885045
17661 0.0 0.5907617
17662 0.0 1.2727755
17663 0.0 0.35922354
17664 1.0 0.35005867
17665 1.0 0.33505124
17666 1.0 0.90988386
17667 1.0 1.194331
17668 1.0 0.536594
17669 1.0 0.52213305
17670 1.0 0.31844378
17671 1.0 0.3129135
17672 1.0 0.29675186
17673 1.0 0.25539616
17674 1.0 0.7117662
17675 1.0 0.3976748
17676 1.0 0.9291005
17677 1.0 0.27216136
17678 1.0 0.3544349
17679 1.0 0.82329905
17680 1.0 0.63666075
17681 1.0 0.4791607
17682 1.0 0.55723804
17683 1.0 0.4285622
17684 1.0 0.7511676
17685 1.0 0.88941205
17686 1.0 0.6722165
17687 1.0 0.34839973
17688 1.0 0.5113191
17689 1.0 0.40889075
17690 1.0 0.62182915
17691 1.0 0.4614189
17692 1.0 0.27273923
17693 1.0 0.41077465
17694 1.0 0.34373936
17695 1.0 1.0204548
17696 1.0 0.48717654
17697 1.0 0.12525694
17698 1.0 0.20845251
17699 1.0 0.43042946
17700 1.0 0.45163918
17701 1.0 0.27386364
17702 1.0 0.28364986
17703 1.0 0.6780172
17704 1.0 0.78674704
17705 1.0 0.69693834
17706 1.0 0.2022563
17707 1.0 0.7504472
17708 1.0 0.14972802
17709 1.0 0.61571085
17710 1.0 0.3070105
17711 1.0 0.42416993
17712 1.0 0.23858048
17713 1.0 0.32371798
17714 1.0 0.9786883
17715 1.0 0.43993473
17716 1.0 0.6799013
17717 1.0 1.4353073
17718 1.0 0.5400218
17719 1.0 1.2324784
17720 1.0 0.6298694
17721 1.0 1.0005023
17722 1.0 0.2997692
17723 1.0 0.2624596
17724 1.0 0.6024037
17725 1.0 0.21861622
17726 1.0 0.22712493
17727 1.0 0.6033652
17728 0.0 0.23030312
17729 0.0 0.6178924
17730 0.0 0.70455045
17731 0.0 1.101132
17732 0.0 0.4118303
17733 0.0 0.5943225
17734 0.0 0.859427
17735 0.0 0.42696768
17736 0.0 1.4505807
17737 0.0 1.3221613
17738 0.0 0.5409728
17739 0.0 0.95459884
17740 0.0 1.1219367
17741 0.0 0.5906496
17742 0.0 0.60920936
17743 0.0 0.9127412
17744 0.0 0.5236593
17745 0.0 1.0006764
17746 0.0 1.1694006
17747 0.0 1.2737663
17748 0.0 0.5734985
17749 0.0 0.42580324
17750 0.0 1.0109683
17751 0.0 0.45065507
17752 0.0 1.5635071
17753 0.0 1.0370946
17754 0.0 0.8579699
17755 0.0 0.4749377
17756 0.0 0.88609976
17757 0.0 0.8663636
17758 0.0 0.7089444
17759 0.0 0.90074664
17760 0.0 0.7122557
17761 0.0 0.42336538
17762 0.0 1.1357069
17763 0.0 0.51641953
17764 0.0 0.7076223
17765 0.0 0.3511671
17766 0.0 1.3611459
17767 0.0 0.33702266
17768 0.0 0.7726852
17769 0.0 0.4994712
17770 0.0 0.545672
17771 0.0 1.1404563
17772 0.0 1.2151103
17773 0.0 0.66674685
17774 0.0 1.4963088
17775 0.0 0.58534735
17776 0.0 0.8925659
17777 0.0 0.6719648
17778 0.0 0.9302273
17779 0.0 1.4459898
17780 0.0 0.604691
17781 0.0 0.9909363
17782 0.0 0.5840689
17783 0.0 0.5518751
17784 0.0 0.71633637
17785 0.0 0.40744463
17786 0.0 0.7710291
17787 0.0 1.0241284
17788 0.0 1.3206173
17789 0.0 0.96562743
17790 0.0 0.40081683
17791 0.0 1.0803254
17792 1.0 0.4792662
17793 1.0 0.76028633
17794 1.0 0.14972802
17795 1.0 0.18629125
17796 1.0 0.86212254
17797 1.0 0.35596126
17798 1.0 0.24518396
17799 1.0 0.37710232
17800 1.0 0.38653135
17801 1.0 0.75158966
17802 1.0 0.6730832
17803 1.0 0.5929266
17804 1.0 0.3905242
17805 1.0 0.6784418
17806 1.0 1.0055994
17807 1.0 0.5999062
17808 1.0 0.6794786
17809 1.0 0.48849466
17810 1.0 0.4942942
17811 1.0 0.40372345
17812 1.0 0.93732756
17813 1.0 0.4618407
17814 1.0 0.941455
17815 1.0 0.27971685
17816 1.0 0.46022204
17817 1.0 0.6876385
17818 1.0 0.25028095
17819 1.0 0.7115216
17820 1.0 0.6354223
17821 1.0 0.6499368
17822 1.0 0.37804374
17823 1.0 0.55664295
17824 1.0 0.94169
17825 1.0 0.31957388
17826 1.0 0.21860075
17827 1.0 0.8361536
17828 1.0 0.42534068
17829 1.0 0.9496147
17830 1.0 0.3548813
17831 1.0 0.58689433
17832 1.0 0.57317126
17833 1.0 0.58689374
17834 1.0 0.23227906
17835 1.0 0.8214504
17836 1.0 0.23852374
17837 1.0 0.35596126
17838 1.0 0.801511
17839 1.0 0.24974683
17840 1.0 0.55783904
17841 1.0 1.1593957
17842 1.0 0.3817686
17843 1.0 1.1159357
17844 1.0 0.50517714
17845 1.0 0.4087255
17846 1.0 0.43258688
17847 1.0 0.3969406
17848 1.0 0.23852374
17849 1.0 0.5828181
17850 1.0 0.58898145
17851 1.0 0.43522438
17852 1.0 0.7624926
17853 1.0 0.67750007
17854 1.0 0.21518551
17855 1.0 0.75300485
17856 0.0 0.62252533
17857 0.0 0.76101524
17858 0.0 0.89767796
17859 0.0 0.5666771
17860 0.0 1.1401793
17861 0.0 0.364359
17862 0.0 0.77498394
17863 0.0 0.84714574
17864 0.0 0.86439353
17865 0.0 1.0298438
17866 0.0 1.1794418
17867 0.0 0.22708346
17868 0.0 0.9718561
17869 0.0 0.9036799
17870 0.0 1.3937135
17871 0.0 1.7983263
17872 0.0 0.5806677
17873 0.0 0.93965465
17874 0.0 0.4797668
17875 0.0 1.3335985
17876 0.0 1.1449718
17877 0.0 1.6096308
17878 0.0 0.9068388
17879 0.0 0.7827988
17880 0.0 0.31000525
17881 0.0 0.62817913
17882 0.0 0.44547817
17883 0.0 0.59414613
17884 0.0 1.0491997
17885 0.0 0.80147624
17886 0.0 1.1026902
17887 0.0 0.73901904
17888 0.0 1.3419735
17889 0.0 0.47945574
17890 0.0 1.2659427
17891 0.0 1.1607866
17892 0.0 0.97204596
17893 0.0 0.9781153
17894 0.0 0.54055125
17895 0.0 1.0074253
17896 0.0 0.54044276
17897 0.0 0.25876376
17898 0.0 0.7456054
17899 0.0 0.67758995
17900 0.0 1.0805731
17901 0.0 0.3978013
17902 0.0 0.9038274
17903 0.0 0.5884369
17904 0.0 0.760079
17905 0.0 0.59237003
17906 0.0 0.5653158
17907 0.0 0.8032395
17908 0.0 0.2622549
17909 0.0 1.242321
17910 0.0 0.30368608
17911 0.0 0.48766407
17912 0.0 1.5208526
17913 0.0 0.59278244
17914 0.0 0.5415186
17915 0.0 1.2792624
17916 0.0 0.6699424
17917 0.0 0.594033
17918 0.0 0.5691676
17919 0.0 0.4682309
17920 1.0 0.37405935
17921 1.0 0.53522235
17922 1.0 1.3402333
17923 1.0 0.5546476
17924 1.0 1.1362945
17925 1.0 0.48450035
17926 1.0 0.23520851
17927 1.0 0.5520575
17928 1.0 0.22098264
17929 1.0 0.6007117
17930 1.0 1.2292969
17931 1.0 1.1582061
17932 1.0 0.32378632
17933 1.0 0.4770425
17934 1.0 0.118159615
17935 1.0 0.55622125
17936 1.0 0.66828233
17937 1.0 0.64037687
17938 1.0 0.4015636
17939 1.0 0.8166324
17940 1.0 0.4141449
17941 1.0 0.8397003
17942 1.0 0.5134119
17943 1.0 0.3940919
17944 1.0 0.26381642
17945 1.0 0.18473928
17946 1.0 0.43920708
17947 1.0 0.27287188
17948 1.0 0.49224034
17949 1.0 0.2446489
17950 1.0 0.5306738
17951 1.0 0.2627488
17952 1.0 0.38716975
17953 1.0 0.54630065
17954 1.0 0.43131456
17955 1.0 0.87140554
17956 1.0 0.87352395
17957 1.0 0.22707637
17958 1.0 0.60835814
17959 1.0 0.5279051
17960 1.0 0.44699958
17961 1.0 0.993141
17962 1.0 0.7298491
17963 1.0 0.2536286
17964 1.0 0.34926403
17965 1.0 0.30088952
17966 1.0 0.83411396
17967 1.0 0.43015373
17968 1.0 0.4773276
17969 1.0 0.4063796
17970 1.0 1.2955248
17971 1.0 0.6745886
17972 1.0 1.3597852
17973 1.0 0.58924603
17974 1.0 0.93319976
17975 1.0 0.22707637
17976 1.0 0.7764523
17977 1.0 0.43611372
17978 1.0 0.3754454
17979 1.0 0.33628675
17980 1.0 0.3870287
17981 1.0 0.42563918
17982 1.0 0.55465037
17983 1.0 0.93474543
17984 0.0 0.74482054
17985 0.0 0.5837567
17986 0.0 1.0170618
17987 0.0 0.8039992
17988 0.0 1.0894412
17989 0.0 1.0229074
17990 0.0 0.83864474
17991 0.0 0.20162307
17992 0.0 0.98343205
17993 0.0 0.5640557
17994 0.0 1.0420116
17995 0.0 0.8725349
17996 0.0 0.6746454
17997 0.0 0.8733899
17998 0.0 0.77992976
17999 0.0 1.2811707
18000 0.0 0.6840943
18001 0.0 0.56122243
18002 0.0 0.5369122
18003 0.0 1.4131733
18004 0.0 0.3076324
18005 0.0 0.40170842
18006 0.0 1.0432976
18007 0.0 0.88256454
18008 0.0 1.2197926
18009 0.0 0.82057625
18010 0.0 0.5549055
18011 0.0 1.05634
18012 0.0 1.2896142
18013 0.0 0.7893689
18014 0.0 0.53710973
18015 0.0 1.1804342
18016 0.0 1.2543861
18017 0.0 0.878993
18018 0.0 0.33652657
18019 0.0 1.018125
18020 0.0 1.0410788
18021 0.0 0.7643365
18022 0.0 0.5986798
18023 0.0 0.7514458
18024 0.0 0.6080602
18025 0.0 0.5332718
18026 0.0 0.79660803
18027 0.0 1.4076204
18028 0.0 0.51922226
18029 0.0 0.737817
18030 0.0 0.86405504
18031 0.0 0.7349319
18032 0.0 0.383823
18033 0.0 0.7383862
18034 0.0 0.8792437
18035 0.0 0.5903507
18036 0.0 0.43154442
18037 0.0 0.8838419
18038 0.0 1.3010454
18039 0.0 1.5304013
18040 0.0 1.463267
18041 0.0 0.95499784
18042 0.0 0.78512764
18043 0.0 1.5023714
18044 0.0 1.0131899
18045 0.0 0.31249252
18046 0.0 0.48848638
18047 0.0 1.550264
18048 1.0 0.49690247
18049 1.0 1.0213751
18050 1.0 0.8087643
18051 1.0 0.15856043
18052 1.0 0.40266272
18053 1.0 0.48216867
18054 1.0 0.6333518
18055 1.0 0.5068401
18056 1.0 0.46881968
18057 1.0 0.5863569
18058 1.0 0.19471076
18059 1.0 0.38840532
18060 1.0 0.3970273
18061 1.0 0.8056057
18062 1.0 0.39169562
18063 1.0 0.49740037
18064 1.0 0.8141361
18065 1.0 0.13574724
18066 1.0 0.51288843
18067 1.0 0.42869326
18068 1.0 0.43611372
18069 1.0 0.43241194
18070 1.0 0.58853203
18071 1.0 0.18732327
18072 1.0 0.90275955
18073 1.0 0.8035157
18074 1.0 0.8770715
18075 1.0 0.7350142
18076 1.0 0.5355009
18077 1.0 0.5954476
18078 1.0 0.270037
18079 1.0 0.78681284
18080 1.0 0.5652179
18081 1.0 0.42812812
18082 1.0 0.77421314
18083 1.0 0.81491655
18084 1.0 0.22098114
18085 1.0 0.49832693
18086 1.0 0.3951646
